1973,1990,2007
Kalkaska,MI,21,9842,13515,17188
Kanabec,MN,22,9550,12820,16090
Kanawha,WV,47,223486,207396,191306
Kandiyohi,MN,22,36876,38830,40784
Kane,IL,12,137961,319491,501021
Kane,UT,43,3809,5166,6523
Kankakee,IL,12,82415,96560,110705
Karnes,TX,42,9759,12413,15067
Kauai,HI,10,40524,51676,62828
Kaufman,TX,42,8541,52457,96373
Kay,OK,35,50420,48029,45638
Kearney,NE,26,6642,6622,6602
Kearny,KS,15,3882,4015,4148
Keith,NE,26,9132,8578,8024
Kemper,MS,23,10559,10334,10109
Kenai Peninsula,AK,1,29153,41125,53097
Kendall,IL,12,19754,39508,96818
Kendall,TX,42,7348,14696,31342
Kenedy,TX,42,514,454,394
Kennebec,ME,18,111747,116293,120839
Kenosha,WI,48,94613,128767,162921
Kent,DE,7,71021,111638,152255
Kent,MD,19,15751,17869,19987
Kent,MI,21,401380,502855,604330
Kent,RI,38,154287,161463,168639
Kent,TX,42,1283,1009,735
Kenton,KY,16,127801,142238,156675
Keokuk,IA,14,12432,11601,10770
Kern,CA,4,308360,549535,790710
Kerr,TX,42,24858,36359,47860
Kershaw,SC,39,29108,43638,58168
Ketchikan Gateway,AK,1,14685,13956,13227
Kewaunee,WI,48,17253,18893,20533
Keweenaw,MI,21,1243,1697,2151
Keya Paha,NE,26,1200,1025,850
Kidder,ND,33,4293,3321,2349
Kimball,NE,26,4540,4071,3602
Kimble,TX,42,3775,4118,4461
King and Queen,VA,45,5698,6290,6882
King George,VA,45,4576,13603,22630
King William,VA,45,6307,10998,15689
King,TX,42,417,354,291
King,WA,46,1175132,1517208,1859284
Kingfisher,OK,35,12034,13177,14320
Kingman,KS,15,8776,8301,7826
Kings,CA,4,54895,101885,148875
Kings,NY,31,2079308,2303679,2528050
Kingsbury,SD,40,6422,5908,5394
Kinney,TX,42,2940,3130,3320
Kiowa,CO,5,2020,1676,1332
Kiowa,KS,15,4315,3634,2953
Kiowa,OK,35,13218,11337,9456
Kit Carson,CO,5,6334,7131,7928
Kitsap,WA,46,147026,191879,236732
Kittitas,WA,46,15176,26859,38542
Kittson,MN,22,6983,5744,4505
Klamath,OR,36,49384,57948,66512
Kleberg,TX,42,29846,30118,30390
Klickitat,WA,46,13233,16665,20097
Knott,KY,16,18562,17921,17280
Knox,IL,12,60905,56380,51855
Knox,IN,13,41615,39782,37949
Knox,KY,16,26804,29666,32528
Knox,ME,18,32121,36451,40781
Knox,MO,24,4912,4485,4058
Knox,NE,26,10427,9546,8665
Knox,OH,34,36313,47637,58961
Knox,TN,41,249540,336707,423874
Knox,TX,42,6174,4849,3524
Kodiak Island,AK,1,13765,13381,12997
Koochiching,MN,22,19459,16459,13459
Kootenai,ID,11,6444,70443,134442
Kosciusko,IN,13,54727,65421,76115
Kossuth,IA,14,21497,18551,15605
La Crosse,WI,48,85037,98224,111411
La Paz,AZ,2,7756,13964,20172
La Plata,CO,5,15455,32505,49555
La Salle,LA,17,13201,13621,14041
La Salle,TX,42,4535,5272,6009
Labette,KS,15,25263,23618,21973
Lac qui Parle,MN,22,10542,8900,7258
Lackawanna,PA,37,229142,219236,209330
Laclede,MO,24,19065,27228,35391
Lafayette,AR,3,11416,9588,7760
Lafayette,FL,8,3256,5627,7998
Lafayette,LA,17,125695,165269,204843
Lafayette,MO,24,29477,31077,32677
Lafayette,MS,23,21238,31977,42716
Lafayette,WI,48,16279,16049,15819
Lafourche,LA,17,78903,85808,92713
LaGrange,IN,13,22086,29559,37032
Lake and Peninsula,AK,1,1814,1676,1538
Lake of the Woods,MN,22,4077,4086,4095
Lake,CA,4,37634,51149,64664
Lake,CO,5,4193,6053,7913
Lake,FL,8,5877,153468,301059
Lake,IL,12,330133,520187,710241
Lake,IN,13,460820,476462,492104
Lake,MI,21,6105,8629,11153
Lake,MN,22,10137,10439,10741
Lake,MT,25,13658,21048,28438
Lake,OH,34,198446,215919,233392
Lake,OR,36,7087,7182,7277
Lake,SD,40,9764,10568,11372
Lake,TN,41,6811,7111,7411
Lamar,AL,0,16957,15702,14447
Lamar,GA,9,9151,13056,16961
Lamar,MS,23,13266,30482,47698
Lamar,TX,42,38813,44034,49255
Lamb,TX,42,16119,15010,13901
Lamoille,VT,44,15046,19861,24676
LaMoure,ND,33,6604,5357,4110
Lampasas,TX,42,6163,13520,20877
Lancaster,NE,26,153645,214655,275665
Lancaster,PA,37,351429,424947,498465
Lancaster,SC,39,35999,54696,73393
Lancaster,VA,45,10318,10925,11532
Lander,NV,27,7478,6291,5104
Lane,KS,15,2972,2359,1746
Lane,OR,36,224931,284261,343591
Langlade,WI,48,18706,19504,20302
Lanier,GA,9,3127,5537,7947
Lapeer,MI,21,58224,75118,92012
LaPorte,IN,13,104727,107257,109787
Laramie,WY,49,59997,73175,86353
Larimer,CO,5,87024,187299,287574
Larue,KY,16,9833,11747,13661
Las Animas,CO,5,11504,13757,16010
LaSalle,IL,12,101636,107126,112616
Lassen,CA,4,20301,27666,35031
Latah,ID,11,25129,30714,36299
Latimer,OK,35,10220,10364,10508
Lauderdale,AL,0,71363,79962,88561
Lauderdale,MS,23,74038,75569,77100
Lauderdale,TN,41,20438,23569,26700
Laurel,KY,16,29761,43556,57351
Laurens,GA,9,32454,39987,47520
Laurens,SC,39,47264,58423,69582
Lavaca,TX,42,18526,18640,18754
Lawrence,AL,0,28981,31605,34229
Lawrence,AR,3,18000,17430,16860
Lawrence,IL,12,16268,15928,15588
Lawrence,IN,13,39835,42934,46033
Lawrence,KY,16,11686,14004,16322
Lawrence,MO,24,22910,30280,37650
Lawrence,MS,23,11595,12468,13341
Lawrence,OH,34,61135,61872,62609
Lawrence,PA,37,101525,96258,90991
Lawrence,SD,40,18067,20707,23347
Lawrence,TN,41,29887,35387,40887
Le Flore,OK,35,37139,43427,49715
Le Sueur,MN,22,18460,23247,28034
Lea,NM,30,52969,55506,58043
Leake,MS,23,14178,18503,22828
Leavenworth,KS,15,55617,64610,73603
Lebanon,PA,37,100329,114109,127889
Lee,AL,0,44954,87735,130516
Lee,AR,3,15105,12982,10859
Lee,FL,8,87460,339012,590564
Lee,GA,9,8166,16333,33050
Lee,IA,14,41645,38632,35619
Lee,IL,12,33502,34476,35450
Lee,KY,16,7411,7426,7441
Lee,MS,23,51323,65836,80349
Lee,NC,32,25123,41548,57973
Lee,SC,39,16906,18447,19988
Lee,TX,42,9266,12811,16356
Lee,VA,45,25415,24438,23461
Leelanau,MI,21,11210,16554,21898
Leflore,MS,23,39556,37322,35088
Lehigh,PA,37,246549,291946,337343
Lemhi,ID,11,6135,6926,7717
Lenawee,MI,21,82263,91753,101243
Lenoir,NC,32,57991,57376,56761
Leon,FL,8,127291,194118,260945
Leon,TX,42,8856,12659,16462
Leslie,KY,16,15403,13590,11777
Letcher,KY,16,29942,26978,24014
Levy,FL,8,13181,26123,39065
Lewis and Clark,MT,25,35174,47586,59998
Lewis,ID,11,3449,3515,3581
Lewis,KY,16,12129,13007,13885
Lewis,MO,24,10416,10228,10040
Lewis,NY,31,27272,26872,26472
Lewis,TN,41,7015,9303,11591
Lewis,WA,46,45447,59546,73645
Lewis,WV,47,17177,17161,17145
Lexington,SC,39,94544,168907,243270
Lexington,VA,45,6918,6972,7026
Liberty,FL,8,3337,5594,7851
Liberty,GA,9,45309,52906,60503
Liberty,MT,25,2778,2287,1796
Liberty,TX,42,30340,52887,75434
Licking,OH,34,101027,129006,156985
Limestone,AL,0,34816,54357,73898
Limestone,TX,42,19449,20935,22421
Lincoln,AR,3,13713,13721,13729
Lincoln,CO,5,3724,4525,5326
Lincoln,GA,9,6832,7465,8098
Lincoln,ID,11,2201,3349,4497
Lincoln,KS,15,3987,3636,3285
Lincoln,KY,16,15183,20214,25245
Lincoln,LA,17,40976,41769,42562
Lincoln,ME,18,26170,30485,34800
Lincoln,MN,22,7929,6903,5877
Lincoln,MO,24,6506,29017,51528
Lincoln,MS,23,26107,30318,34529
Lincoln,MT,25,16113,17499,18885
Lincoln,NC,32,28474,50790,73106
Lincoln,NE,26,29522,32511,35500
Lincoln,NM,30,3733,12258,20783
Lincoln,NV,27,2861,3810,4759
Lincoln,OK,35,25974,29123,32272
Lincoln,OR,36,32284,39075,45866
Lincoln,SD,40,7732,15465,37765
Lincoln,TN,41,23685,28208,32731
Lincoln,WA,46,7509,8882,10255
Lincoln,WI,48,24481,27070,29659
Lincoln,WV,47,20408,21365,22322
Lincoln,WY,49,9249,12710,16171
Linn,IA,14,132754,169295,205836
Linn,KS,15,6749,8258,9767
Linn,MO,24,15021,13855,12689
Linn,OR,36,70116,91690,113264
Lipscomb,TX,42,3211,3122,3033
Litchfield,CT,6,160651,174462,188273
Little River,AR,3,15192,14002,12812
Live Oak,TX,42,7833,9591,11349
Livingston,IL,12,40450,39354,38258
Livingston,KY,16,8518,9064,9610
Livingston,LA,17,24942,70761,116580
Livingston,MI,21,50116,116655,183194
Livingston,MO,24,14958,14577,14196
Livingston,NY,31,61758,62477,63196
Llano,TX,42,4974,11684,18394
Logan,AR,3,18549,20574,22599
Logan,CO,5,14073,17564,21055
Logan,IL,12,31568,30765,29962
Logan,KS,15,3546,3087,2628
Logan,KY,16,21789,24459,27129
Logan,ND,33,3702,2829,1956
Logan,NE,26,999,872,745
Logan,OH,34,38555,42417,46279
Logan,OK,35,21725,29080,36435
Logan,WV,47,49983,42806,35629
Long,GA,9,1382,6341,11300
Lonoke,AR,3,15374,39468,63562
Lorain,OH,34,241162,271711,302260
Los Alamos,NM,30,17730,18144,18558
Los Angeles,CA,4,7877760,8878157,9878554
Loudon,TN,41,17330,31389,45448
Loudoun,VA,45,43604,87208,278797
Louisa,IA,14,11445,11620,11795
Louisa,VA,45,9051,20506,31961
Loup,NE,26,716,680,644
Love,OK,35,6464,7788,9112
Loving,TX,42,155,105,55
Lowndes,AL,0,12650,12668,12686
Lowndes,GA,9,51024,76407,101790
Lowndes,MS,23,59508,59561,59614
Lubbock,TX,42,185387,223144,260901
Lucas,IA,14,8697,9059,9421
Lucas,OH,34,483358,462634,441910
Luce,MI,21,4844,5786,6728
Lumpkin,GA,9,2876,14715,26554
Luna,NM,30,9362,18179,26996
Lunenburg,VA,45,9850,11434,13018
Luzerne,PA,37,345233,328749,312265
Lycoming,PA,37,120941,118876,116811
Lyman,SD,40,3383,3646,3909
Lynchburg,VA,45,61134,66208,71282
Lynn,TX,42,7560,6721,5882
Lyon,IA,14,12690,11978,11266
Lyon,KS,15,33569,34775,35981
Lyon,KY,16,5029,6641,8253
Lyon,MN,22,24837,24766,24695
Lyon,NV,27,10133,20267,52479
Mackinac,MI,21,10557,10717,10877
Macomb,MI,21,605483,718280,831077
Macon,AL,0,27486,24911,22336
Macon,GA,9,12712,13118,13524
Macon,IL,12,125810,117271,108732
Macon,MO,24,15088,15332,15576
Macon,NC,32,14638,23623,32608
Macon,TN,41,10375,15968,21561
Macoupin,IL,12,47145,47690,48235
Madera,CA,4,31737,89125,146513
Madison,AL,0,167258,239996,312734
Madison,AR,3,7888,11654,15420
Madison,FL,8,14265,16611,18957
Madison,GA,9,14416,21214,28012
Madison,IA,14,9616,12516,15416
Madison,ID,11,10999,23823,36647
Madison,IL,12,232129,249738,267347
Madison,IN,13,130532,130922,131312
Madison,KY,16,34353,57728,81103
Madison,LA,17,13008,12433,11858
Madison,MO,24,10096,11138,12180
Madison,MS,23,19155,54271,89387
Madison,MT,25,4562,5994,7426
Madison,NC,32,13745,17027,20309
Madison,NE,26,31284,32709,34134
Madison,NY,31,68771,69300,69829
Madison,OH,34,32723,37111,41499
Madison,TN,41,60172,78345,96518
Madison,TX,42,8461,10920,13379
Madison,VA,45,10309,12014,13719
Magoffin,KY,16,13014,13100,13186
Mahaska,IA,14,20846,21563,22280
Mahnomen,MN,22,4943,5036,5129
Mahoning,OH,34,289770,265095,240420
Major,OK,35,8808,7999,7190
Malheur,OR,36,21189,26162,31135
Manassas Park,VA,45,2318,6872,11426
Manassas,VA,45,20834,28123,35412
Manatee,FL,8,112018,213563,315108
Manistee,MI,21,17687,21245,24803
Manitowoc,WI,48,80044,80486,80928
Marathon,WI,48,101528,115743,129958
Marengo,AL,0,24730,23003,21276
Maricopa,AZ,2,384317,2132249,3880181
Maries,MO,24,6853,7984,9115
Marin,CA,4,212948,230522,248096
Marinette,WI,48,38707,40639,42571
Marion,AL,0,30112,29846,29580
Marion,AR,3,7449,12039,16629
Marion,FL,8,69333,197095,324857
Marion,GA,9,4142,5583,7024
Marion,IA,14,27215,29995,32775
Marion,IL,12,43637,41612,39587
Marion,IN,13,723472,800138,876804
Marion,KS,15,13512,12875,12238
Marion,KY,16,14087,16510,18933
Marion,MO,24,27372,27773,28174
Marion,MS,23,25243,25489,25735
Marion,OH,34,63330,64289,65248
Marion,OR,36,148427,229938,311449
Marion,SC,39,33947,33926,33905
Marion,TN,41,21286,24712,28138
Marion,TX,42,9151,9946,10741
Marion,WV,47,57680,57204,56728
Mariposa,CA,4,10856,14446,18036
Marlboro,SC,39,30649,29734,28819
Marquette,MI,21,76840,71028,65216
Marquette,WI,48,9804,12393,14982
Marshall,AL,0,54464,71054,87644
Marshall,IA,14,37286,38301,39316
Marshall,IL,12,12887,12869,12851
Marshall,IN,13,37750,42224,46698
Marshall,KS,15,13154,11670,10186
Marshall,KY,16,23270,27264,31258
Marshall,MN,22,12302,10960,9618
Marshall,MS,23,24247,30471,36695
Marshall,OK,35,6864,10847,14830
Marshall,SD,40,5366,4842,4318
Marshall,TN,41,14303,21741,29179
Marshall,WV,47,41526,37337,33148
Martin,FL,8,64884,102033,139182
Martin,IN,13,10670,10364,10058
Martin,KY,16,13446,12545,11644
Martin,MN,22,25382,22922,20462
Martin,NC,32,26500,25049,23598
Martin,TX,42,5382,4923,4464
Martinsville,VA,45,17946,16262,14578
Mason,IL,12,17403,16277,15151
Mason,KY,16,16148,16669,17190
Mason,MI,21,22464,25607,28750
Mason,TX,42,2918,3404,3890
Mason,WA,46,20982,38683,56384
Mason,WV,47,24742,25144,25546
Massac,IL,12,14433,14771,15109
Matagorda,TX,42,36584,36804,37024
Matanuska-Susitna,AK,1,20074,40148,82669
Mathews,VA,45,7663,8352,9041
Maui,HI,10,61367,101575,141783
Maury,TN,41,30558,55262,79966
Maverick,TX,42,21768,36712,51656
Mayes,OK,35,27253,33440,39627
McClain,OK,35,13897,22873,31849
McCone,MT,25,2794,2259,1724
McCook,SD,40,5619,5687,5755
McCormick,SC,39,7654,8876,10098
McCracken,KY,16,61361,63063,64765
McCreary,KY,16,13952,15639,17326
McCulloch,TX,42,9526,8694,7862
McCurtain,OK,35,33233,33386,33539
McDonald,MO,24,11055,16975,22895
McDonough,IL,12,38428,35210,31992
McDowell,NC,32,28003,35770,43537
McDowell,WV,47,46867,34929,22991
McDuffie,GA,9,18745,20148,21551
McHenry,IL,12,54875,185409,315943
McHenry,ND,33,7764,6494,5224
McIntosh,GA,9,5832,8626,11420
McIntosh,ND,33,5256,4004,2752
McIntosh,OK,35,13831,16770,19709
McKean,PA,37,51005,47319,43633
McKenzie,ND,33,7079,6348,5617
McKinley,NM,30,52769,61414,70059
McLean,IL,12,95221,129715,164209
McLean,KY,16,9471,9601,9731
McLean,ND,33,12407,10378,8349
McLennan,TX,42,151349,189736,228123
McLeod,MN,22,27012,32116,37220
McMinn,TN,41,32827,42479,52131
McMullen,TX,42,758,816,874
McNairy,TN,41,19373,22484,25595
McPherson,KS,15,25484,27340,29196
McPherson,NE,26,600,551,502
McPherson,SD,40,3928,3212,2496
Meade,KS,15,4067,4235,4403
Meade,KY,16,21164,24217,27270
Meade,SD,40,19929,21964,23999
Meagher,MT,25,1748,1824,1900
Mecklenburg,NC,32,164143,515605,867067
Mecklenburg,VA,45,26430,29268,32106
Mecosta,MI,21,32746,37418,42090
Medina,OH,34,76034,122933,169832
Medina,TX,42,11018,27422,43826
Meeker,MN,22,18537,20874,23211
Meigs,OH,34,23105,23000,22895
Meigs,TN,41,4559,8108,11657
Mellette,SD,40,2247,2133,2019
Menard,IL,12,9794,11130,12466
Menard,TX,42,2314,2224,2134
Mendocino,CA,4,75445,80859,86273
Menifee,KY,16,3488,5126,6764
Menominee,MI,21,25601,24925,24249
Menominee,WI,48,3538,4077,4616
Merced,CA,4,114392,179953,245514
Mercer,IL,12,18032,17261,16490
Mercer,KY,16,16518,19166,21814
Mercer,MO,24,3945,3726,3507
Mercer,ND,33,11536,9754,7972
Mercer,NJ,29,287505,326477,365449
Mercer,OH,34,38256,39572,40888
Mercer,PA,37,125227,121018,116809
Mercer,WV,47,68350,64850,61350
Meriwether,GA,9,22146,22447,22748
Merrick,NE,26,8424,8057,7690
Merrimack,NH,28,93210,120742,148274
Mesa,CO,5,48432,93757,139082
Metcalfe,KY,16,7678,8973,10268
Miami,IN,13,37207,36924,36641
Miami,KS,15,16076,23577,31078
Miami,OH,34,85546,93292,101038
Miami-Dade,FL,8,1500264,1943717,2387170
Middlesex,CT,6,122878,143514,164150
Middlesex,MA,20,1325200,1399308,1473416
Middlesex,NJ,29,558309,673469,788629
Middlesex,VA,45,6799,8718,10637
Midland,MI,21,69186,76002,82818
Midland,TX,42,86994,106701,126408
Mifflin,PA,37,45525,46233,46941
Milam,TX,42,20973,22914,24855
Millard,UT,43,10671,11310,11949
Mille Lacs,MN,22,11048,18701,26354
Miller,AR,3,34344,38503,42662
Miller,GA,9,6383,6273,6163
Miller,MO,24,16654,20776,24898
Mills,IA,14,11156,13168,15180
Mills,TX,42,4007,4519,5031
Milwaukee,WI,48,968674,959963,951252
Miner,SD,40,4077,3276,2475
Mineral,CO,5,146,554,962
Mineral,MT,25,2763,3329,3895
Mineral,NV,27,8126,6450,4774
Mineral,WV,47,26638,26680,26722
Mingo,WV,47,40379,33567,26755
Minidoka,ID,11,20202,19383,18564
Minnehaha,SD,40,73560,124416,175272
Missaukee,MI,21,9494,12235,14976
Mississippi,AR,3,68458,57561,46664
Mississippi,MO,24,15208,14440,13672
Missoula,MT,25,52510,79080,105650
Mitchell,GA,9,16551,20345,24139
Mitchell,IA,14,11100,10919,10738
Mitchell,KS,15,8061,7184,6307
Mitchell,NC,32,13152,14469,15786
Mitchell,TX,42,6621,7948,9275
Mobile,AL,0,353928,379167,404406
Modoc,CA,4,10157,9677,9197
Moffat,CO,5,9168,11408,13648
Mohave,AZ,2,47745,95491,194944
Moniteau,MO,24,9533,12350,15167
Monmouth,NJ,29,466390,554210,642030
Mono,CA,4,7451,10126,12801
Monona,IA,14,10875,10003,9131
Monongalia,WV,47,63774,75645,87516
Monroe,AL,0,25518,24141,22764
Monroe,AR,3,13930,11321,8712
Monroe,FL,8,83255,78239,73223
Monroe,GA,9,9273,17209,25145
Monroe,IA,14,8674,8130,7586
Monroe,IL,12,12748,22560,32372
Monroe,IN,13,90125,109384,128643
Monroe,KY,16,11189,11426,11663
Monroe,MI,21,114176,133892,153608
Monroe,MO,24,9039,9122,9205
Monroe,MS,23,36138,36608,37078
Monroe,NY,31,701969,715825,729681
Monroe,OH,34,16728,15493,14258
Monroe,PA,37,29056,96889,164722
Monroe,TN,41,16452,30650,44848
Monroe,WI,48,30468,36790,43112
Monroe,WV,47,11311,12424,13537
Montague,TX,42,14842,17249,19656
Montcalm,MI,21,43532,53241,62950
Monterey,CA,4,307433,357535,407637
Montezuma,CO,5,12243,18732,25221
Montgomery,AL,0,193283,209537,225791
Montgomery,AR,3,6668,7858,9048
Montgomery,GA,9,5746,7403,9060
Montgomery,IA,14,13146,12074,11002
Montgomery,IL,12,31450,30630,29810
Montgomery,IN,13,31101,34491,37881
Montgomery,KS,15,43005,38758,34511
Montgomery,KY,16,13936,19582,25228
Montgomery,MD,19,600139,765476,930813
Montgomery,MO,24,10880,11400,11920
Montgomery,MS,23,13313,12402,11491
Montgomery,NC,32,19527,23489,27451
Montgomery,NY,31,55377,52036,48695
Montgomery,OH,34,609686,573895,538104
Montgomery,PA,37,583960,680066,776172
Montgomery,TN,41,48904,101682,154460
Montgomery,TX,42,92033,184066,412638
Montgomery,VA,45,59333,74263,89193
Montmorency,MI,21,7625,8976,10327
Montour,PA,37,17779,17798,17817
Montrose,CO,5,9487,24507,39527
Moody,SD,40,6528,6517,6506
Moore,NC,32,34259,59347,84435
Moore,TN,41,3279,4699,6119
Moore,TX,42,15611,17846,20081
Mora,NM,30,3477,4273,5069
Morehouse,LA,17,35045,31914,28783
Morgan,AL,0,85976,100513,115050
Morgan,CO,5,15963,21962,27961
Morgan,GA,9,7721,12943,18165
Morgan,IL,12,37614,36443,35272
Morgan,IN,13,42556,56215,69874
Morgan,KY,16,9158,11697,14236
Morgan,MO,24,10422,15621,20820
Morgan,OH,34,13773,14193,14613
Morgan,TN,41,14351,17358,20365
Morgan,UT,43,2735,5546,8357
Morgan,WV,47,8041,12196,16351
Morrill,NE,26,5809,5428,5047
Morris,KS,15,6439,6203,5967
Morris,NJ,29,355131,421803,488475
Morris,TX,42,13152,13108,13064
Morrison,MN,22,26615,29674,32733
Morrow,OH,34,21048,27784,34520
Morrow,OR,36,4037,7618,11199
Morton,KS,15,3926,3482,3038
Morton,ND,33,21390,23658,25926
Motley,TX,42,1743,1515,1287
Moultrie,IL,12,13568,13946,14324
Mountrail,ND,33,7465,6973,6481
Mower,MN,22,36770,37405,38040
Muhlenberg,KY,16,31207,31274,31341
Multnomah,OR,36,471248,586617,701986
Murray,GA,9,12024,26344,40664
Murray,MN,22,10693,9602,8511
Murray,OK,35,11263,11979,12695
Muscatine,IA,14,37515,39969,42423
Muscogee,GA,9,172602,179824,187046
Muskegon,MI,21,144382,159384,174386
Muskingum,OH,34,78939,82136,85333
Muskogee,OK,35,65190,68153,71116
Musselshell,MT,25,3716,4105,4494
Nacogdoches,TX,42,47329,54882,62435
Nance,NE,26,4946,4259,3572
Nantucket,MA,20,1579,6055,10531
Napa,CA,4,90003,111284,132565
Nash,NC,32,61171,77060,92949
Nassau,FL,8,20054,44252,68450
Nassau,NY,31,1267277,1286905,1306533
Natchitoches,LA,17,34739,37112,39485
Natrona,WY,49,50842,61296,71750
Navajo,AZ,2,44569,77921,111273
Navarro,TX,42,30574,39985,49396
Nelson,KY,16,17025,29771,42517
Nelson,ND,33,5545,4381,3217
Nelson,VA,45,10409,12827,15245
Nemaha,KS,15,10693,10447,10201
Nemaha,NE,26,8905,7972,7039
Neosho,KS,15,17862,17045,16228
Neshoba,MS,23,19434,24835,30236
Ness,KS,15,5021,4006,2991
Nevada,AR,3,10776,10076,9376
Nevada,CA,4,61317,79172,97027
New Castle,DE,7,359350,443784,528218
New Hanover,NC,32,51848,121140,190432
New Haven,CT,6,765238,805366,845494
New Kent,VA,45,4027,10568,17109
New London,CT,6,243572,255474,267376
New Madrid,MO,24,24055,20917,17779
New York,NY,31,1353279,1487073,1620867
Newaygo,MI,21,27651,38411,49171
Newberry,SC,39,28833,33233,37633
Newport News,VA,45,165495,172324,179153
Newport,RI,38,92277,87527,82777
Newton,AR,3,7031,7685,8339
Newton,GA,9,21022,42045,96019
Newton,IN,13,13126,13570,14014
Newton,MO,24,33156,44597,56038
Newton,MS,23,18353,20341,22329
Newton,TX,42,13263,13545,13827
Nez Perce,ID,11,28788,33860,38932
Niagara,NY,31,227481,221163,214845
Nicholas,KY,16,6549,6719,6889
Nicholas,WV,47,27326,26743,26160
Nicollet,MN,22,24528,28104,31680
Niobrara,WY,49,2710,2486,2262
Noble,IN,13,28608,38067,47526
Noble,OH,34,8566,11331,14096
Noble,OK,35,10958,11041,11124
Nobles,MN,22,20130,20129,20128
Nodaway,MO,24,21378,21749,22120
Nolan,TX,42,18446,16530,14614
Nome,AK,1,7315,8315,9315
Norfolk,MA,20,578689,616799,654909
Norfolk,VA,45,287103,261425,235747
Norman,MN,22,9209,7947,6685
North Slope,AK,1,5535,6048,6561
Northampton,NC,32,21234,21032,20830
Northampton,PA,37,202264,247893,293522
Northampton,VA,45,12777,13089,13401
Northumberland,PA,37,102621,96812,91003
Northumberland,VA,45,8203,10550,12897
Northwest Arctic,AK,1,4841,6147,7453
Norton,KS,15,6424,5923,5422
Norton,VA,45,4774,4249,3724
Nottoway,VA,45,14355,15055,15755
Nowata,OK,35,9189,9956,10723
Noxubee,MS,23,13358,12616,11874
Nuckolls,NE,26,6991,5762,4533
Nueces,TX,42,262203,291669,321135
Nye,NV,27,9037,18074,44116
Oakland,MI,21,967281,1086685,1206089
Obion,TN,41,31889,31761,31633
O'Brien,IA,14,16840,15451,14062
Ocean,NJ,29,303753,434623,565493
Oceana,MI,21,17354,22577,27800
Ochiltree,TX,42,8639,9113,9587
Oconee,GA,9,4273,17820,31367
Oconee,SC,39,44645,57699,70753
Oconto,WI,48,23198,30332,37466
Ogemaw,MI,21,16214,18776,21338
Ogle,IL,12,37107,46059,55011
Oglethorpe,GA,9,5681,9822,13963
Ohio,IN,13,4894,5333,5772
Ohio,KY,16,18646,21103,23560
Ohio,WV,47,57136,50767,44398
Okaloosa,FL,8,107407,144453,181499
Okanogan,WA,46,27195,33424,39653
Okeechobee,FL,8,19357,29834,40311
Okfuskee,OK,35,11914,11581,11248
Oklahoma,OK,35,498989,600398,701807
Okmulgee,OK,35,33656,36478,39300
Oktibbeha,MS,23,33070,38484,43898
Oldham,KY,16,11175,33555,55935
Oldham,TX,42,2471,2273,2075
Oliver,ND,33,3003,2364,1725
Olmsted,MN,22,74365,107056,139747
Oneida,ID,11,2920,3513,4106
Oneida,NY,31,270078,251191,232304
Oneida,WI,48,27339,31791,36243
Onondaga,NY,31,485796,469903,454010
Onslow,NC,32,137451,150098,162745
Ontario,NY,31,86748,95352,103956
Ontonagon,MI,21,10797,8887,6977
Orange,CA,4,1840939,2418986,2997033
Orange,FL,8,305423,685768,1066113
Orange,IN,13,17227,18417,19607
Orange,NC,32,64151,94232,124313
Orange,NY,31,240437,308803,377169
Orange,TX,42,78451,80560,82669
Orange,VA,45,10598,21545,32492
Orange,VT,44,23658,26330,29002
Orangeburg,SC,39,80148,85050,89952
Oregon,MO,24,8664,9484,10304
Orleans,LA,17,752364,495744,239124
Orleans,NY,31,41569,41970,42371
Orleans,VT,44,21042,24172,27302
Osage,KS,15,14047,15253,16459
Osage,MO,24,10649,12021,13393
Osage,OK,35,37683,41603,45523
Osborne,KS,15,5845,4858,3871
Osceola,FL,8,55159,110319,255815
Osceola,IA,14,8102,7285,6468
Osceola,MI,21,17336,20242,23148
Oscoda,MI,21,6806,7872,8938
Oswego,NY,31,123150,122302,121454
Otero,CO,5,21382,20118,18854
Otero,NM,30,40829,51979,63129
Otoe,NE,26,12785,14216,15647
Otsego,MI,21,11871,18047,24223
Otsego,NY,31,58639,60518,62397
Ottawa,KS,15,5192,5599,6006
Ottawa,MI,21,119146,189176,259206
Ottawa,OH,34,39016,40050,41084
Ottawa,OK,35,28756,30615,32474
Otter Tail,MN,22,44463,50747,57031
Ouachita,AR,3,34772,30420,26068
Ouachita,LA,17,134884,142193,149502
Ouray,CO,5,240,2309,4378
Outagamie,WI,48,108217,140960,173703
Overton,TN,41,14369,17672,20975
Owen,IN,13,12380,17389,22398
Owen,KY,16,6768,9079,11390
Owsley,KY,16,5427,5020,4613
Owyhee,ID,11,5991,8413,10835
Oxford,ME,18,48762,52748,56734
Ozark,MO,24,8013,8629,9245
Ozaukee,WI,48,60892,73247,85602
Pacific,WA,46,16432,18961,21490
Page,IA,14,17874,16874,15874
Page,VA,45,19378,21760,24142
Palm Beach,FL,8,476669,871560,1266451
Palo Alto,IA,14,11842,10642,9442
Palo Pinto,TX,42,22775,25048,27321
Pamlico,NC,32,10213,11395,12577
Panola,MS,23,24820,30114,35408
Panola,TX,42,21104,22053,23002
Park,CO,5,3607,7215,17004
Park,MT,25,13187,14643,16099
Park,WY,49,19307,23190,27073
